地点,标题,岗位标签,岗位福利,公司规模,公司名称,经验,融资情况,薪资,学历,所属行业
深圳,中高级数据分析师,"新零售,本地生活,商业,数据分析,数据库,SQL",周末双休，下午茶零食，团建旅游,150-500人,深圳市库盒科技有限公司,经验3-5年,B轮,15k-30k,本科及以上,移动互联网
深圳,中级数据分析师（Tableau方向）,可视化,发展前景良好,15-50人,优阅达,经验3-5年,不需要融资,10k-15k,本科及以上,"企业服务,数据服务"
深圳,助理数据分析专员,移动互联网,"弹性工作,团队大牛多,试用期全薪",2000人以上,vivo,经验1-3年,未融资,7k-10k,本科及以上,硬件
深圳,资深\高级数据分析师（互联网）,数据分析,亿级用户、大牛团队、发展空间大,2000人以上,vivo,经验5-10年,未融资,25k-45k,本科及以上,硬件
深圳,资深数据分析师,"Hive,Hadoop",牛人多 交通补贴 餐补 绩效奖 海外旅游,150-500人,wlaike,经验3-5年,B轮,30k-60k,本科及以上,"移动互联网,企业服务"
深圳,资深数据分析师(J11772),"BI,商业,数据分析",发展空间大,,货拉拉,经验5-10年,C轮,50k-70k,本科及以上,"移动互联网,消费生活"
深圳,资深数据分析师-反作弊方向,产品经理,六险一金，弹性工作，免费三餐，租房补贴,2000人以上,字节跳动,经验3-5年,C轮,25k-50k,本科及以上,文娱丨内容
武汉,安全数据分析工程师,"信息安全,数据分析",五险一金；绩效奖金；股票期权,500-2000人,绿盟科技,经验1-3年,上市公司,10k-14k,本科及以上,信息安全
武汉,风控数据分析师,"大数据,移动互联网,可视化,数据分析,商业",发展空间大高薪高福利出国游周末双休,150-500人,天贝科技,经验3-5年,未融资,10k-18k,本科及以上,移动互联网
武汉,高级数据分析产品经理,"直播,数据分析",发展空间大，福利齐全,,斗鱼直播,经验5-10年,D轮及以上,25k-40k,本科及以上,文娱丨内容
武汉,高级数据分析师,"数据仓库,数据分析,数据挖掘",五险一金 弹性工作 双休,500-2000人,中国婚博会,经验3-5年,不需要融资,10k-15k,本科及以上,其他
武汉,高级数据分析师,"数据分析,数据挖掘,SQLServer,MySQL",五险一金，年终奖，培训,150-500人,福韵数据服务有限公司,经验3-5年,A轮,10k-20k,学历不限,"移动互联网,数据服务"
武汉,高级数据分析师,"移动互联网,SQLServer,数据仓库","BAT团队,团队氛围好,晋升空间大",500-2000人,优品财富管理有限公司,经验5-10年,未融资,12k-20k,本科及以上,金融
武汉,高级业务数据分析师,数据分析,六险一金 周末双休 13薪 定期体检等,500-2000人,小红书,经验3-5年,D轮及以上,10k-15k,本科及以上,消费生活
武汉,商业化-高级数据分析师,项目管理,六险一金，餐补，带薪休假，扁平管理,2000人以上,字节跳动,经验3-5年,C轮,8k-16k,本科及以上,文娱丨内容
武汉,商业化-高级数据分析师,"移动互联网,数据分析,行业分析,市场竞争分析",六险一金、团队氛围好、餐补、扁平化管理,2000人以上,字节跳动,经验3-5年,C轮,6k-12k,本科及以上,文娱丨内容
武汉,商业化-数据分析支持,"广告营销,技术支持",六险一金、团队氛围好、带薪休假、晋升空间,2000人以上,字节跳动,经验1-3年,C轮,5k-10k,本科及以上,文娱丨内容
武汉,数据分析,"大数据,企业服务,SQL,数据分析",五险一金 带薪年假 定期团建,,诸葛io,经验不限,A轮,5k-10k,大专及以上,"企业服务,数据服务"
武汉,数据分析（校招/实习）,数据分析,"发展空间大,大牛带",50-150人,微派,经验应届毕业生,B轮,4k-8k,本科及以上,社交
武汉,数据分析产品经理,"大数据,产品设计,需求分析,数据分析,项目管理",五险一金，年终奖，培训,150-500人,福韵数据服务有限公司,经验1-3年,A轮,8k-15k,本科及以上,"移动互联网,数据服务"
武汉,数据分析工程师,大数据,六险一金；大平台,2000人以上,海康威视武汉研发中心,经验3-5年,上市公司,10k-15k,本科及以上,"信息安全,数据服务"
武汉,数据分析工程师,"大数据,数据挖掘,数据分析","有挑战性,技术先驱,大牛队友",,极验,经验应届毕业生,B轮,12k-18k,本科及以上,"信息安全,数据服务"
武汉,数据分析工程师,"移动互联网,电商,数据分析,数据运营",待遇好，工作轻松,150-500人,武汉飞猫环球商贸有限公司,经验1-3年,未融资,12k-20k,本科及以上,"电商,其他"
武汉,数据分析工程师,"证券/期货,MySQL,Oracle,Java,SQLServer","精英团队,发展空间大,福利待遇好",2000人以上,天风证券,经验不限,不需要融资,9k-15k,本科及以上,金融
武汉,数据分析经理,"策略运营,数据分析",五险一金、年终奖、超长过年假,500-2000人,安居客,经验5-10年,上市公司,12k-20k,本科及以上,"移动互联网,消费生活"
武汉,数据分析经理（光谷）,数据分析,六险一金，餐补，租房补贴，带薪休假,2000人以上,字节跳动,经验3-5年,C轮,15k-30k,本科及以上,文娱丨内容
武汉,数据分析师,"电商,数据分析",弹性时间 周末双休 五险一金,,去哪儿网,经验1-3年,不需要融资,5k-8k,大专及以上,旅游
武汉,数据分析师,分析,下午茶；五险一金；弹性工作；前景好；,,斗鱼直播,经验3-5年,D轮及以上,8k-12k,本科及以上,文娱丨内容
武汉,数据分析师,"可视化,数据库,数据分析",带薪出国游；千万级用户,,悦然心动,经验不限,上市公司,10k-20k,学历不限,"社交,游戏"
武汉,数据分析师,"视频,SPSS,数据分析,SQL",粉丝多 ；福利多；前景好；不官僚,15-50人,看电影了没,经验应届毕业生,不需要融资,8k-10k,硕士及以上,"移动互联网,文娱丨内容"
武汉,数据分析师,数据分析,弹性工作，免费三餐，晋升空间，团队氛围好,2000人以上,字节跳动,经验3-5年,C轮,20k-40k,本科及以上,文娱丨内容
武汉,数据分析师,"数据分析,数据运营","班车,提供食宿,奖金,薪酬增长,沟通畅通",150-500人,烽火科技·虹旭信息技术有限公司,经验3-5年,不需要融资,7k-14k,本科及以上,"信息安全,数据服务"
武汉,数据分析师,"数据分析,数据运营",福利好 发展快,500-2000人,盛天网络,经验5-10年,上市公司,10k-15k,本科及以上,"游戏,文娱丨内容"
武汉,数据分析师,"数据分析,数据运营","流水过亿,扁平管理,专业团队,定期培训",150-500人,掌游科技,经验1-3年,上市公司,5k-10k,本科及以上,"移动互联网,游戏"
武汉,数据分析师,"数据分析,数据运营",五险一金，饭补，交通费，周末双休,150-500人,长江云新媒体集团,经验1-3年,未融资,4k-7k,本科及以上,"移动互联网,数据服务"
武汉,数据分析师,"数据运营,数据分析",五险一金、年终奖、超长过年假,500-2000人,安居客,经验5-10年,上市公司,8k-15k,本科及以上,"移动互联网,消费生活"
武汉,数据分析师,"移动互联网,教育,数据分析,SQL,数据库",周末双休、六险一金、带薪年假、员工旅游,2000人以上,跟谁学,经验1-3年,上市公司,10k-18k,本科及以上,"移动互联网,教育"
武汉,数据分析师,"移动互联网,数据分析",六险一金 周末双休 13薪 定期体检等,500-2000人,小红书,经验1-3年,D轮及以上,5k-8k,大专及以上,消费生活
武汉,数据分析师(J10441),数据分析,技术大牛，福利齐全,500-2000人,百分点,经验不限,D轮及以上,15k-30k,硕士及以上,数据服务
武汉,数据分析师/数据产品经理,大数据,五险一金、弹性工作、双休、团队氛围好,2000人以上,小米,经验5-10年,D轮及以上,18k-36k,本科及以上,硬件
武汉,数据分析师助理,"信息安全,大数据,数据分析,SQL,SPSS,数据库",助理-初一级-初二级-中一级等上升平台,150-500人,福韵数据服务有限公司,经验不限,A轮,4k-5k,大专及以上,"移动互联网,数据服务"
武汉,数据分析算法工程师,"建模,机器学习,算法",办公环境优、资深大佬指导、领导超Nice,15-50人,三藏科技,经验3-5年,未融资,10k-20k,硕士及以上,软件开发
武汉,数据分析-武汉,"物流,移动互联网,数据分析,数据处理,数据挖掘",扁平化管理 大平台 薪酬福利好,,深圳市丰巢科技有限公司,经验5-10年,A轮,15k-30k,本科及以上,消费生活
武汉,数据分析主管,"本地生活,数据分析,数据处理",六险一金 阿里背景,2000人以上,时时同云科技（成都）有限责任公司,经验3-5年,C轮,8k-12k,大专及以上,"移动互联网,消费生活"
武汉,数据分析主管,"电商,可视化,BI,数据分析,数据运营",福利好 发展快,500-2000人,盛天网络,经验5-10年,上市公司,15k-20k,本科及以上,"游戏,文娱丨内容"
武汉,数据分析主管/经理,数据分析,五险一金 三个月年终奖,50-150人,慧控科技,经验5-10年,不需要融资,20k-30k,本科及以上,移动互联网
武汉,数据分析专员,"SPSS,SQL,数据分析",双休 五险,150-500人,天贝科技,经验1-3年,未融资,5k-7k,本科及以上,移动互联网
武汉,数据分析专员（英语六级）,"大数据,广告营销,数据分析,数据运营",弹性工作，五险一金,15-50人,普利菲特,经验不限,未融资,4k-6k,本科及以上,电商
武汉,资深数据分析工程师\数据分...,"大数据,数据挖掘,数据分析","行业发展快,公司发展好",,斗鱼直播,经验5-10年,D轮及以上,15k-30k,本科及以上,文娱丨内容
武汉,资深数据分析师,"大数据,BI,可视化,数据分析","一年多次调,优秀团队,地铁周边",2000人以上,途虎养车网,经验5-10年,D轮及以上,10k-20k,本科及以上,汽车丨出行
武汉,资深数据分析师,"新零售,电商,数据分析,数据挖掘,数据仓库",平台大 发展快 不打卡,500-2000人,Today今天连锁便利,经验3-5年,B轮,15k-25k,本科及以上,消费生活
西安,安全数据分析工程师(ESM)(J...,"信息安全,大数据,Hadoop,Spark,数据分析,数据挖掘",上市公司；弹性工作；待遇优厚；优秀导师；,500-2000人,绿盟科技,经验1-3年,上市公司,11k-18k,本科及以上,信息安全
西安,高级数据分析师（python MySQL),大数据,"股权激励,五险一金,算法牛人,扁平管理",15-50人,贝业思,经验3-5年,不需要融资,10k-16k,本科及以上,"数据服务,移动互联网"
西安,数据分析工程师,"大数据,移动互联网,数据挖掘,数据分析","精英团队,美资企业,深度学习,人工智能",50-150人,维视科技,经验不限,A轮,3k-4k,大专及以上,移动互联网
西安,数据分析开发工程师,"大数据,移动互联网,数据分析",定期体检 周末双休 节日福利,15-50人,讯格软件,经验3-5年,未融资,8k-10k,本科及以上,"数据服务,企业服务"
西安,数据分析师,"",六险一金，弹性工作，餐补，租房补贴，带薪休假，休闲下午茶，扁平管理，团队氛围好,2000人以上,字节跳动,经验1-3年,C轮,4k-7k,本科及以上,文娱丨内容
西安,数据分析师,内容,六险一金，弹性工作，餐补，租房补贴,2000人以上,字节跳动,经验3-5年,C轮,6k-11k,本科及以上,文娱丨内容
西安,数据分析师,数据分析,五险一金，下午茶，节假日礼品，不定时旅游,15-50人,Atomobi,经验1-3年,天使轮,3k-6k,本科及以上,"移动互联网,游戏"
西安,数据分析师,"数据分析,SPSS,SQL",五险一金、补助、奖金、体检,15-50人,西安天邦测绘科技有限公司,经验1-3年,未融资,4k-6k,本科及以上,移动互联网
西安,数据分析师,"移动互联网,大数据,SPSS,SQL,数据库,数据运营",管三餐，班车接送,15-50人,凯斯顿,经验5-10年,未融资,10k-15k,学历不限,消费生活
西安,数据分析实习生,数据分析,扁平化管理、发展空间大、团队氛围好,,爱特眼动,经验不限,未融资,2k-3k,大专及以上,"移动互联网,数据服务"
西安,数据分析员,"",十三薪；五险一金；出国机会；弹性工作,,美国亚米网,经验1-3年,A轮,4k-8k,大专及以上,"电商,消费生活"
西安,数据分析员,数据分析,扁平化管理、发展空间大、团队氛围好,,爱特眼动,经验1-3年,未融资,3k-6k,大专及以上,"移动互联网,数据服务"
西安,数据分析专员,"SPSS,数据分析",缴纳社保 员工福利 生日礼物 团建活动,2000人以上,西安鼎胜,经验1-3年,未融资,5k-6k,本科及以上,移动互联网
